Time,Location,tavg,wspd
2022-07-02,Rajasthan,27.8,7.6
2022-07-03,Rajasthan,27.8,5.4
2022-07-04,Rajasthan,30.6,4.1
2022-07-05,Rajasthan,32.6,10.0
2022-07-06,Rajasthan,31.1,13.5
2022-07-07,Rajasthan,30.9,13.0
2022-07-08,Rajasthan,31.2,10.2
2022-07-09,Rajasthan,30.1,4.9
2022-07-10,Rajasthan,27.1,7.1
2022-07-11,Rajasthan,29.9,5.3
2022-07-12,Rajasthan,30.2,7.0
2022-07-13,Rajasthan,30.9,6.7
2022-07-14,Rajasthan,29.4,11.6
2022-07-15,Rajasthan,29.7,15.3
2022-07-16,Rajasthan,27.6,12.1
2022-07-17,Rajasthan,29.3,9.2
2022-07-18,Rajasthan,31.3,8.1
2022-07-19,Rajasthan,32.3,6.6
2022-07-20,Rajasthan,28.1,14.6
2022-07-21,Rajasthan,28.3,8.6
2022-07-22,Rajasthan,27.6,5.7
2022-07-23,Rajasthan,26.2,6.1
2022-07-24,Rajasthan,27.2,10.8
2022-07-25,Rajasthan,27.4,9.7
2022-07-26,Rajasthan,26.9,8.3
2022-07-27,Rajasthan,26.9,9.9
2022-07-28,Rajasthan,27.4,11.0
2022-07-29,Rajasthan,28.3,11.2
2022-07-30,Rajasthan,28.9,12.2
2022-07-31,Rajasthan,27.7,12.7
2022-08-01,Rajasthan,27.5,12.7
2022-08-02,Rajasthan,28.0,9.1
2022-08-03,Rajasthan,28.0,7.4
2022-08-04,Rajasthan,27.5,5.1
2022-08-05,Rajasthan,26.6,5.7
2022-08-06,Rajasthan,29.4,3.6
2022-08-07,Rajasthan,27.0,5.7
2022-08-08,Rajasthan,29.0,8.6
2022-08-09,Rajasthan,29.2,9.2
2022-08-10,Rajasthan,29.8,14.7
2022-08-11,Rajasthan,27.3,16.2
2022-08-12,Rajasthan,26.9,12.9
2022-08-13,Rajasthan,27.5,11.0
2022-08-14,Rajasthan,25.5,9.0
2022-08-15,Rajasthan,27.0,9.8
2022-08-16,Rajasthan,24.8,18.3
2022-08-17,Rajasthan,26.2,16.2
2022-08-18,Rajasthan,27.6,10.2
2022-08-19,Rajasthan,28.4,10.7
2022-08-20,Rajasthan,28.4,6.5
2022-08-21,Rajasthan,27.9,9.9
2022-08-22,Rajasthan,26.4,9.7
2022-08-23,Rajasthan,24.9,19.6
2022-08-24,Rajasthan,26.0,14.0
2022-08-25,Rajasthan,25.6,7.2
2022-08-26,Rajasthan,27.9,10.4
2022-08-27,Rajasthan,28.2,13.7
2022-08-28,Rajasthan,28.1,12.4
2022-08-29,Rajasthan,29.6,6.1
2022-08-30,Rajasthan,28.8,4.6
2022-08-31,Rajasthan,30.8,10.0
2022-09-01,Rajasthan,29.8,9.4
2022-09-02,Rajasthan,28.6,7.2
2022-09-03,Rajasthan,29.8,11.1
2022-09-04,Rajasthan,29.4,13.2
2022-09-05,Rajasthan,29.4,9.8
2022-09-06,Rajasthan,30.4,6.1
2022-09-07,Rajasthan,30.9,6.4
2022-09-08,Rajasthan,31.4,6.3
2022-09-09,Rajasthan,31.1,7.9
2022-09-10,Rajasthan,29.8,9.0
2022-09-11,Rajasthan,29.6,9.7
2022-09-12,Rajasthan,29.9,12.2
2022-09-13,Rajasthan,27.6,11.4
2022-09-14,Rajasthan,26.9,10.9
2022-09-15,Rajasthan,28.7,6.7
2022-09-16,Rajasthan,28.9,10.4
2022-09-17,Rajasthan,29.7,10.0
2022-09-18,Rajasthan,30.3,12.9
2022-09-19,Rajasthan,30.3,11.6
2022-09-20,Rajasthan,29.5,10.2
2022-09-21,Rajasthan,27.4,9.5
2022-09-22,Rajasthan,26.5,8.9
2022-09-23,Rajasthan,25.1,7.6
2022-09-24,Rajasthan,25.9,12.3
2022-09-25,Rajasthan,27.3,9.6
2022-09-26,Rajasthan,28.1,5.3
2022-09-27,Rajasthan,28.8,4.4
2022-09-28,Rajasthan,29.2,7.0
2022-09-29,Rajasthan,29.6,8.7
2022-09-30,Rajasthan,29.9,7.2
2022-10-01,Rajasthan,30.0,10.1
2022-10-02,Rajasthan,30.0,10.5
2022-10-03,Rajasthan,30.0,10.9
2022-10-04,Rajasthan,29.6,7.4
2022-10-05,Rajasthan,28.5,7.9
2022-10-06,Rajasthan,26.8,11.9
2022-10-07,Rajasthan,25.2,12.6
2022-10-08,Rajasthan,23.0,13.7
2022-10-09,Rajasthan,23.6,8.3
2022-10-10,Rajasthan,26.1,5.0
2022-10-11,Rajasthan,25.5,7.5
2022-10-12,Rajasthan,25.9,4.5
2022-10-13,Rajasthan,25.8,5.0
2022-10-14,Rajasthan,26.0,3.6
2022-10-15,Rajasthan,25.5,4.6
2022-10-16,Rajasthan,25.4,3.2
2022-10-17,Rajasthan,25.6,3.8
2022-10-18,Rajasthan,25.8,5.3
2022-10-19,Rajasthan,26.0,4.4
2022-10-20,Rajasthan,25.8,5.1
2022-10-21,Rajasthan,25.5,4.7
2022-10-22,Rajasthan,26.1,5.5
2022-10-23,Rajasthan,25.0,5.6
2022-10-24,Rajasthan,23.9,4.0
2022-10-25,Rajasthan,24.5,6.3
2022-10-26,Rajasthan,25.9,5.2
2022-10-27,Rajasthan,26.6,6.7
2022-10-28,Rajasthan,26.8,6.8
2022-10-29,Rajasthan,24.6,6.0
2022-10-30,Rajasthan,23.9,3.4
2022-10-31,Rajasthan,24.2,2.9
2022-11-01,Rajasthan,25.1,3.4
2022-11-02,Rajasthan,25.7,6.5
2022-11-03,Rajasthan,25.2,3.8
2022-11-04,Rajasthan,26.2,5.1
2022-11-05,Rajasthan,26.5,4.9
2022-11-06,Rajasthan,25.8,3.7
2022-11-07,Rajasthan,25.1,3.7
2022-11-08,Rajasthan,23.6,8.4
2022-11-09,Rajasthan,23.0,7.9
2022-11-10,Rajasthan,22.1,6.7
2022-11-11,Rajasthan,22.0,4.9
2022-11-12,Rajasthan,21.2,4.5
2022-11-13,Rajasthan,21.6,4.3
2022-11-14,Rajasthan,21.1,3.8
2022-11-15,Rajasthan,21.8,3.4
2022-11-16,Rajasthan,21.1,7.0
2022-11-17,Rajasthan,19.8,5.6
2022-11-18,Rajasthan,19.2,3.7
2022-11-19,Rajasthan,20.2,4.7
2022-11-20,Rajasthan,19.4,4.8
2022-11-21,Rajasthan,20.1,4.9
2022-11-22,Rajasthan,19.8,3.6
2022-11-23,Rajasthan,19.5,4.1
2022-11-24,Rajasthan,18.4,3.1
2022-11-25,Rajasthan,19.0,2.8
2022-11-26,Rajasthan,19.2,3.3
2022-11-27,Rajasthan,19.3,2.5
2022-11-28,Rajasthan,18.8,2.9
2022-11-29,Rajasthan,18.9,3.3
2022-11-30,Rajasthan,18.4,4.0
2022-12-01,Rajasthan,17.9,2.6
2022-12-02,Rajasthan,17.7,3.4
2022-12-03,Rajasthan,17.7,3.5
2022-12-04,Rajasthan,17.7,3.1
2022-12-05,Rajasthan,17.4,3.0
2022-12-06,Rajasthan,17.0,4.0
2022-12-07,Rajasthan,17.6,5.0
2022-12-08,Rajasthan,18.4,1.5
2022-12-09,Rajasthan,18.5,4.3
2022-12-10,Rajasthan,17.9,4.0
2022-12-11,Rajasthan,19.0,4.4
2022-12-12,Rajasthan,19.9,6.9
2022-12-13,Rajasthan,19.6,6.6
2022-12-14,Rajasthan,18.2,4.7
2022-12-15,Rajasthan,17.8,4.5
2022-12-16,Rajasthan,17.3,3.2
2022-12-17,Rajasthan,17.1,3.7
2022-12-18,Rajasthan,17.6,3.2
2022-12-19,Rajasthan,17.1,3.6
2022-12-20,Rajasthan,17.3,2.9
2022-12-21,Rajasthan,17.5,10.0
2022-12-22,Rajasthan,17.1,10.1
2022-12-23,Rajasthan,16.6,12.4
2022-12-24,Rajasthan,15.1,7.4
2022-12-25,Rajasthan,14.7,3.5
2022-12-26,Rajasthan,14.4,4.2
2022-12-27,Rajasthan,14.8,4.4
2022-12-28,Rajasthan,15.7,4.5
2022-12-29,Rajasthan,17.8,4.3
2022-12-30,Rajasthan,18.1,7.5
2022-12-31,Rajasthan,15.1,7.3
2019-01-01,UP,13.7,2.8
2019-01-02,UP,14.2,2.5
2019-01-03,UP,14.5,6.2
2019-01-04,UP,14.9,4.7
2019-01-05,UP,15.3,5.9
2019-01-06,UP,15.6,10.0
2019-01-07,UP,15.3,7.2
2019-01-08,UP,15.0,8.6
2019-01-09,UP,14.3,9.0
2019-01-10,UP,13.9,5.3
2019-01-11,UP,14.8,1.9
2019-01-12,UP,15.0,2.3
2019-01-13,UP,14.9,3.2
2019-01-14,UP,15.2,11.6
2019-01-15,UP,12.8,8.8
2019-01-16,UP,13.5,3.6
2019-01-17,UP,13.8,3.9
2019-01-18,UP,15.1,4.7
2019-01-19,UP,14.7,4.4
2019-01-20,UP,16.3,3.3
2019-01-21,UP,18.0,7.0
2019-01-22,UP,18.9,11.5
2019-01-23,UP,16.7,8.9
2019-01-24,UP,16.7,3.3
2019-01-25,UP,14.0,6.8
2019-01-26,UP,14.2,4.4
2019-01-27,UP,15.0,8.1
2019-01-28,UP,12.7,8.8
2019-01-29,UP,13.0,7.8
2019-01-30,UP,14.0,3.7
2019-01-31,UP,16.1,5.1
2019-02-01,UP,16.9,4.6
2019-02-02,UP,17.1,6.8
2019-02-03,UP,14.9,7.1
2019-02-04,UP,14.2,7.6
2019-02-05,UP,15.6,2.8
2019-02-06,UP,17.3,6.1
2019-02-07,UP,17.1,12.8
2019-02-08,UP,17.6,6.5
2019-02-09,UP,14.8,10.5
2019-02-10,UP,15.6,7.4
2019-02-11,UP,15.5,3.5
2019-02-12,UP,16.5,2.2
2019-02-13,UP,17.2,2.5
2019-02-14,UP,17.7,7.1
2019-02-15,UP,18.4,10.9
2019-02-16,UP,17.3,7.0
2019-02-17,UP,16.7,10.9
2019-02-18,UP,18.3,7.6
2019-02-19,UP,19.9,5.6
2019-02-20,UP,19.8,4.8
2019-02-21,UP,21.3,4.4
2019-02-22,UP,23.5,7.6
2019-02-23,UP,18.3,14.3
2019-02-24,UP,16.9,8.6
2019-02-25,UP,19.2,4.5
2019-02-26,UP,20.1,9.8
2019-02-27,UP,15.2,11.0
2019-02-28,UP,15.3,8.7
2019-03-01,UP,15.2,7.3
2019-03-02,UP,17.0,4.2
2019-03-03,UP,17.7,6.5
2019-03-04,UP,19.9,4.8
2019-03-05,UP,19.8,9.3
2019-03-06,UP,18.6,9.6
2019-03-07,UP,19.2,7.2
2019-03-08,UP,19.9,8.4
2019-03-09,UP,22.3,7.9
2019-03-10,UP,22.6,9.6
2019-03-11,UP,23.1,4.3
2019-03-12,UP,24.0,7.8
2019-03-13,UP,23.5,8.1
2019-03-14,UP,23.5,4.6
2019-03-15,UP,23.6,12.4
2019-03-16,UP,21.4,8.9
2019-03-17,UP,21.5,6.1
2019-03-18,UP,22.0,6.0
2019-03-19,UP,22.5,8.1
2019-03-20,UP,24.8,4.7
2019-03-21,UP,26.8,8.4
2019-03-22,UP,25.9,12.3
2019-03-23,UP,23.1,14.3
2019-03-24,UP,24.5,11.2
2019-03-25,UP,26.7,6.1
2019-03-26,UP,24.3,8.3
2019-03-27,UP,25.1,6.9
2019-03-28,UP,25.3,4.5
2019-03-29,UP,27.6,3.2
2019-03-30,UP,29.3,3.4
2019-03-31,UP,29.4,10.9
2019-04-01,UP,26.8,8.6
2019-04-02,UP,26.7,6.6
2019-04-03,UP,27.5,3.1
2019-04-04,UP,28.6,4.3
2019-04-05,UP,29.7,7.1
2019-04-06,UP,30.1,8.2
2019-04-07,UP,26.1,15.1
2019-04-08,UP,27.6,6.6
2019-04-09,UP,30.6,5.7
2019-04-10,UP,29.1,8.0
2019-04-11,UP,30.5,6.0
2019-04-12,UP,31.5,5.3
2019-04-13,UP,33.0,9.5
2019-04-14,UP,32.7,10.2
2019-04-15,UP,33.2,9.3
2019-04-16,UP,26.9,13.6
2019-04-17,UP,23.3,9.6
2019-04-18,UP,26.2,8.8
2019-04-19,UP,27.6,7.8
2019-04-20,UP,28.7,5.4
2019-04-21,UP,29.4,5.7
2019-04-22,UP,30.7,4.1
2019-04-23,UP,30.6,9.6
2019-04-24,UP,31.9,9.8
2019-04-25,UP,33.8,5.5
2019-04-26,UP,34.6,6.9
2019-04-27,UP,34.2,14.7
2019-04-28,UP,33.6,12.6
2019-04-29,UP,33.6,7.4
2019-04-30,UP,33.9,6.0
2019-05-01,UP,34.0,10.4
2019-05-02,UP,34.8,12.5
2019-05-03,UP,31.9,14.6
2019-05-04,UP,31.4,8.7
2019-05-05,UP,31.7,11.6
2019-05-06,UP,33.1,12.8
2019-05-07,UP,33.7,11.4
2019-05-08,UP,34.9,13.1
2019-05-09,UP,35.1,14.6
2019-05-10,UP,34.6,12.0
2019-05-11,UP,34.0,6.7
2019-05-12,UP,33.4,11.4
2019-05-13,UP,32.8,8.5
2019-05-14,UP,32.4,7.1
2019-05-15,UP,32.7,7.4
2019-05-16,UP,34.2,9.8
2019-05-17,UP,33.4,8.3
2019-05-18,UP,30.9,13.6
2019-05-19,UP,31.8,9.2
2019-05-20,UP,33.7,9.1
2019-05-21,UP,34.4,8.4
2019-05-22,UP,35.6,7.0
2019-05-23,UP,35.8,5.6
2019-05-24,UP,35.3,11.3
2019-05-25,UP,33.9,14.2
2019-05-26,UP,33.2,9.9
2019-05-27,UP,34.8,6.8
2019-05-28,UP,35.0,8.3
2019-05-29,UP,34.8,7.0
2019-05-30,UP,35.2,6.5
2019-05-31,UP,33.6,11.0
2019-06-01,UP,33.6,12.9
2019-06-02,UP,34.2,14.5
2019-06-03,UP,32.2,19.3
2019-06-04,UP,33.3,10.8
2019-06-05,UP,35.2,8.5
2019-06-06,UP,35.0,13.5
2019-06-07,UP,32.1,10.5
2019-06-08,UP,34.7,6.5
2019-06-09,UP,35.7,6.0
2019-06-10,UP,35.6,8.9
2019-06-11,UP,34.8,12.7
2019-06-12,UP,32.1,12.1
2019-06-13,UP,32.7,4.6
2019-06-14,UP,35.7,10.9
2019-06-15,UP,37.0,11.0
2019-06-16,UP,35.3,16.4
2019-06-17,UP,32.6,15.1
2019-06-18,UP,32.6,13.9
2019-06-19,UP,28.1,6.9
2019-06-20,UP,30.6,6.8
2019-06-21,UP,33.0,5.1
2019-06-22,UP,30.8,11.4
2019-06-23,UP,28.5,11.6
2019-06-24,UP,32.1,11.9
2019-06-25,UP,31.9,8.3
2019-06-26,UP,32.1,6.5
2019-06-27,UP,35.2,6.0
2019-06-28,UP,35.7,10.1
2019-06-29,UP,35.9,6.6
2019-06-30,UP,31.2,11.0
2019-07-01,UP,33.7,8.3
2019-07-02,UP,30.2,9.7
2019-07-03,UP,32.1,14.3
2019-07-04,UP,33.0,12.2
2019-07-05,UP,32.4,12.2
2019-07-06,UP,27.5,7.9
2019-07-07,UP,27.5,4.9
2019-07-08,UP,28.8,3.9
2019-07-09,UP,27.0,6.9
2019-07-10,UP,26.9,8.4
2019-07-11,UP,26.6,5.2
2019-07-12,UP,30.3,5.6
2019-07-13,UP,31.5,12.7
2019-07-14,UP,31.7,12.0
2019-07-15,UP,29.8,8.7
2019-07-16,UP,28.5,4.0
2019-07-17,UP,30.9,5.8
2019-07-18,UP,31.9,5.9
2019-07-19,UP,31.8,3.5
2019-07-20,UP,32.1,4.7
2019-07-21,UP,30.7,6.5
2019-07-22,UP,31.8,4.6
2019-07-23,UP,32.0,5.2
2019-07-24,UP,25.5,7.2
2019-07-25,UP,27.2,2.4
2019-07-26,UP,27.4,6.4
2019-07-27,UP,28.7,9.2
2019-07-28,UP,28.8,13.8
2019-07-29,UP,30.1,13.2
2019-07-30,UP,29.6,14.1
2019-07-31,UP,30.1,10.6
2019-08-01,UP,30.6,9.2
2019-08-02,UP,30.1,8.6
2019-08-03,UP,31.1,9.5
2019-08-04,UP,31.3,6.9
2019-08-05,UP,29.1,4.5
2019-08-06,UP,29.0,4.9
2019-08-07,UP,27.7,6.2
2019-08-08,UP,30.2,16.9
2019-08-09,UP,28.9,18.5
2019-08-10,UP,30.5,5.6
2019-08-11,UP,29.6,3.0
2019-08-12,UP,30.9,7.2
2019-08-13,UP,30.0,5.9
2019-08-14,UP,29.8,13.7
2019-08-15,UP,28.9,15.7
2019-08-16,UP,28.2,7.8
2019-08-17,UP,29.5,4.8
2019-08-18,UP,30.1,5.2
2019-08-19,UP,28.9,5.5
2019-08-20,UP,28.0,5.9
2019-08-21,UP,26.7,5.7
2019-08-22,UP,27.9,6.6
2019-08-23,UP,29.8,3.4
2019-08-24,UP,27.3,7.1
2019-08-25,UP,28.5,10.2
2019-08-26,UP,29.9,6.1
2019-08-27,UP,31.2,8.2
2019-08-28,UP,31.4,9.2
2019-08-29,UP,30.9,8.7
2019-08-30,UP,31.3,5.0
2019-08-31,UP,31.4,6.6
2019-09-01,UP,30.1,10.1
2019-09-02,UP,31.0,3.6
2019-09-03,UP,31.3,3.5
2019-09-04,UP,31.0,8.4
2019-09-05,UP,30.5,8.8
2019-09-06,UP,30.8,8.1
2019-09-07,UP,29.9,9.4
2019-09-08,UP,30.6,10.7
2019-09-09,UP,30.3,8.9
2019-09-10,UP,31.2,5.1
2019-09-11,UP,30.9,7.1
2019-09-12,UP,28.3,8.9
2019-09-13,UP,27.2,11.2
2019-09-14,UP,28.4,9.8
2019-09-15,UP,29.6,5.6
2019-09-16,UP,28.0,5.6
2019-09-17,UP,28.0,6.5
2019-09-18,UP,25.2,8.1
2019-09-19,UP,23.8,6.5
2019-09-20,UP,28.1,4.9
2019-09-21,UP,26.2,5.0
2019-09-22,UP,25.4,7.1
2019-09-23,UP,26.4,4.9
2019-09-24,UP,25.8,6.6
2019-09-25,UP,27.3,11.6
2019-09-26,UP,24.2,14.9
2019-09-27,UP,23.8,9.8
2019-09-28,UP,24.3,13.0
2019-09-29,UP,23.6,10.5
2019-09-30,UP,23.6,5.0
2019-10-01,UP,25.7,1.6
2019-10-02,UP,25.4,4.2
2019-10-03,UP,27.2,3.9
2019-10-04,UP,28.0,4.2
2019-10-05,UP,27.8,3.6
2019-10-06,UP,27.5,4.2
2019-10-07,UP,27.0,3.8
2019-10-08,UP,27.0,3.6
2019-10-09,UP,27.2,2.4
2019-10-10,UP,27.4,2.8
2019-10-11,UP,27.0,2.6
2019-10-12,UP,27.0,1.9
2019-10-13,UP,26.5,2.0
2019-10-14,UP,26.9,1.3
2019-10-15,UP,27.1,2.1
2019-10-16,UP,26.8,2.0
2019-10-17,UP,26.6,2.3
2019-10-18,UP,26.4,1.9
2019-10-19,UP,26.1,1.7
2019-10-20,UP,25.9,0.8
2019-10-21,UP,24.9,5.0
2019-10-22,UP,23.5,5.2
2019-10-23,UP,23.3,1.7
2019-10-24,UP,23.6,2.1
2019-10-25,UP,23.4,5.0
2019-10-26,UP,23.1,2.3
2019-10-27,UP,23.5,3.0
2019-10-28,UP,23.6,0.8
2019-10-29,UP,24.4,1.1
2019-10-30,UP,24.3,2.2
2019-10-31,UP,23.5,2.2
2019-11-01,UP,23.7,1.5
2019-11-02,UP,24.3,2.6
2019-11-03,UP,24.4,6.3
2019-11-04,UP,23.8,6.7
2019-11-05,UP,22.6,6.3
2019-11-06,UP,20.6,2.9
2019-11-07,UP,21.6,
2019-11-08,UP,23.2,1.9
2019-11-09,UP,23.0,2.5
2019-11-10,UP,23.0,6.6
2019-11-11,UP,22.5,6.8
2019-11-12,UP,21.4,2.9
2019-11-13,UP,20.6,2.2
2019-11-14,UP,21.4,1.7
2019-11-15,UP,21.0,1.5
2019-11-16,UP,21.4,2.2
2019-11-17,UP,21.7,8.6
2019-11-18,UP,20.4,7.8
2019-11-19,UP,19.5,3.4
2019-11-20,UP,19.2,0.5
2019-11-21,UP,19.9,0.2
2019-11-22,UP,19.9,1.4
2019-11-23,UP,20.4,5.5
2019-11-24,UP,21.1,6.2
2019-11-25,UP,20.5,1.7
2019-11-26,UP,20.6,0.5
2019-11-27,UP,21.0,2.7
2019-11-28,UP,22.4,7.0
2019-11-29,UP,19.1,6.1
2019-11-30,UP,19.2,5.6
2019-12-01,UP,18.9,5.7
2019-12-02,UP,17.6,6.5
2019-12-03,UP,16.0,5.4
2019-12-04,UP,16.4,1.2
2019-12-05,UP,16.6,1.6
2019-12-06,UP,17.5,2.4
2019-12-07,UP,,
2019-12-08,UP,18.6,
2019-12-09,UP,17.2,3.5
2019-12-10,UP,,
2019-12-11,UP,16.0,1.9
2019-12-12,UP,17.0,7.4
2019-12-13,UP,16.7,12.6
2019-12-14,UP,17.1,5.4
2019-12-15,UP,16.8,4.8
2019-12-16,UP,15.6,7.5
2019-12-17,UP,13.2,9.8
2019-12-18,UP,11.7,5.6
2019-12-19,UP,11.6,5.0
2019-12-20,UP,12.2,4.6
2019-12-21,UP,13.3,2.6
2019-12-22,UP,15.5,7.6
2019-12-23,UP,,
2019-12-24,UP,11.2,
2019-12-25,UP,10.5,2.6
2019-12-26,UP,8.9,6.2
2019-12-27,UP,,
2019-12-28,UP,,
2019-12-29,UP,9.1,2.2
2019-12-30,UP,,
2019-12-31,UP,,
2020-01-01,UP,12.2,2.9
2020-01-02,UP,16.0,4.1
2020-01-03,UP,14.3,
2020-01-04,UP,14.4,2.8
2020-01-05,UP,14.4,7.3
2020-01-06,UP,15.5,4.8
2020-01-07,UP,16.2,4.5
2020-01-08,UP,13.7,7.2
2020-01-09,UP,13.2,6.9
2020-01-10,UP,9.4,7.2
2020-01-11,UP,10.6,2.0
2020-01-12,UP,12.0,3.1
2020-01-13,UP,10.9,5.1
2020-01-14,UP,14.6,3.6
2020-01-15,UP,15.2,2.8
2020-01-16,UP,14.5,8.6
2020-01-17,UP,14.7,4.7
2020-01-18,UP,13.7,2.6
2020-01-19,UP,13.2,7.0
2020-01-20,UP,11.8,4.6
2020-01-21,UP,11.4,1.0
2020-01-22,UP,12.7,3.9
2020-01-23,UP,13.9,11.8
2020-01-24,UP,13.3,9.8
2020-01-25,UP,13.9,2.4
2020-01-26,UP,13.0,3.8
2020-01-27,UP,15.3,1.5
2020-01-28,UP,16.8,7.5
2020-01-29,UP,17.2,8.8
2020-01-30,UP,15.5,8.8
2020-01-31,UP,14.3,6.6
2020-02-01,UP,14.2,5.5
2020-02-02,UP,14.2,7.0
2020-02-03,UP,13.6,4.2
2020-02-04,UP,14.1,1.9
2020-02-05,UP,15.6,8.2
2020-02-06,UP,15.2,2.4
2020-02-07,UP,15.8,4.1
2020-02-08,UP,14.8,6.4
2020-02-09,UP,15.7,2.7
2020-02-10,UP,15.9,4.2
2020-02-11,UP,15.1,4.0
2020-02-12,UP,16.2,5.8
2020-02-13,UP,18.0,10.5
2020-02-14,UP,19.0,14.1
2020-02-15,UP,17.6,8.7
2020-02-16,UP,18.1,3.4
2020-02-17,UP,19.1,8.0
2020-02-18,UP,18.3,8.8
2020-02-19,UP,19.0,2.4
2020-02-20,UP,21.0,9.3
2020-02-21,UP,18.6,17.9
2020-02-22,UP,19.5,5.9
2020-02-23,UP,21.6,3.1
2020-02-24,UP,20.3,4.3
2020-02-25,UP,18.6,8.1
2020-02-26,UP,18.4,3.4
2020-02-27,UP,19.3,3.3
2020-02-28,UP,20.0,3.8
2020-02-29,UP,21.2,5.0
2020-03-01,UP,21.8,5.6
2020-03-02,UP,22.3,3.7
2020-03-03,UP,23.0,2.8
2020-03-04,UP,21.6,4.9
2020-03-05,UP,20.8,7.9
2020-03-06,UP,19.9,12.9
2020-03-07,UP,19.4,10.8
2020-03-08,UP,19.0,9.2
2020-03-09,UP,19.4,10.1
2020-03-10,UP,18.0,3.1
2020-03-11,UP,20.0,5.6
2020-03-12,UP,24.2,5.8
2020-03-13,UP,19.1,12.7
2020-03-14,UP,19.3,3.7
2020-03-15,UP,20.9,5.6
2020-03-16,UP,20.5,6.4
2020-03-17,UP,21.1,5.8
2020-03-18,UP,22.3,8.5
2020-03-19,UP,23.3,5.3
2020-03-20,UP,24.5,2.0
2020-03-21,UP,24.1,4.7
2020-03-22,UP,24.3,2.6
2020-03-23,UP,25.0,4.1
2020-03-24,UP,25.8,4.0
2020-03-25,UP,26.8,7.7
2020-03-26,UP,27.0,12.5
2020-03-27,UP,22.0,8.9
2020-03-28,UP,23.9,12.4
2020-03-29,UP,24.6,13.1
2020-03-30,UP,24.6,11.5
2020-03-31,UP,25.4,8.7
2020-04-01,UP,27.9,6.3
2020-04-02,UP,27.1,9.0
2020-04-03,UP,25.5,9.5
2020-04-04,UP,25.3,8.0
2020-04-05,UP,26.6,6.6
2020-04-06,UP,28.9,10.3
2020-04-07,UP,29.5,10.9
2020-04-08,UP,28.9,4.6
2020-04-09,UP,28.4,6.6
2020-04-10,UP,27.7,5.6
2020-04-11,UP,28.8,3.6
2020-04-12,UP,29.7,5.7
2020-04-13,UP,29.9,4.4
2020-04-14,UP,30.7,3.2
2020-04-15,UP,30.4,4.0
2020-04-16,UP,29.9,5.8
2020-04-17,UP,30.2,3.4
2020-04-18,UP,31.1,5.9
2020-04-19,UP,30.8,8.6
2020-04-20,UP,29.1,9.4
2020-04-21,UP,27.9,7.4
2020-04-22,UP,28.1,5.4
2020-04-23,UP,27.3,1.0
2020-04-24,UP,29.3,5.3
2020-04-25,UP,28.3,8.2
2020-04-26,UP,25.3,12.7
2020-04-27,UP,26.5,7.8
2020-04-28,UP,27.6,5.7
2020-04-29,UP,27.6,5.8
2020-04-30,UP,29.4,4.1
2020-05-01,UP,26.7,10.9
2020-05-02,UP,27.7,10.5
2020-05-03,UP,29.7,8.2
2020-05-04,UP,28.9,7.3
2020-05-05,UP,24.2,6.6
2020-05-06,UP,26.9,1.9
2020-05-07,UP,26.8,8.9
2020-05-08,UP,29.6,4.2
2020-05-09,UP,30.1,8.0
2020-05-10,UP,28.6,13.7
2020-05-11,UP,27.3,0.5
2020-05-12,UP,30.0,2.9
2020-05-13,UP,30.3,1.3
2020-05-14,UP,31.1,1.7
2020-05-15,UP,32.3,3.2
2020-05-16,UP,32.4,8.2
2020-05-17,UP,32.5,6.0
2020-05-18,UP,32.4,4.1
2020-05-19,UP,31.9,6.7
2020-05-20,UP,31.8,5.1
2020-05-21,UP,32.2,7.3
2020-05-22,UP,32.0,4.1
2020-05-23,UP,32.6,8.0
2020-05-24,UP,35.0,5.2
2020-05-25,UP,35.5,9.0
2020-05-26,UP,35.0,4.2
2020-05-27,UP,34.8,7.7
2020-05-28,UP,29.9,16.2
2020-05-29,UP,30.6,14.1
2020-05-30,UP,26.6,9.9
2020-05-31,UP,27.4,3.9
2020-06-01,UP,30.4,3.0
2020-06-02,UP,29.8,3.4
2020-06-03,UP,30.5,2.9
2020-06-04,UP,26.8,6.0
2020-06-05,UP,23.2,9.9
2020-06-06,UP,28.2,3.9
2020-06-07,UP,30.7,4.5
2020-06-08,UP,32.3,3.6
2020-06-09,UP,33.9,4.7
2020-06-10,UP,33.7,6.9
2020-06-11,UP,33.2,9.5
2020-06-12,UP,34.2,9.7
2020-06-13,UP,33.4,11.0
2020-06-14,UP,33.3,8.7
2020-06-15,UP,30.9,7.4
2020-06-16,UP,31.0,9.2
2020-06-17,UP,29.4,7.9
2020-06-18,UP,29.5,6.4
2020-06-19,UP,30.8,9.8
2020-06-20,UP,30.0,11.8
2020-06-21,UP,28.3,7.6
2020-06-22,UP,29.7,7.7
2020-06-23,UP,28.8,12.1
2020-06-24,UP,29.7,5.9
2020-06-25,UP,27.2,3.0
2020-06-26,UP,29.0,4.1
2020-06-27,UP,29.3,9.0
2020-06-28,UP,30.6,8.0
2020-06-29,UP,27.9,6.3
2020-06-30,UP,30.3,5.0
2020-07-01,UP,30.3,4.7
2020-07-02,UP,32.3,3.4
2020-07-03,UP,31.1,7.9
2020-07-04,UP,30.3,11.6
2020-07-05,UP,29.4,9.3
2020-07-06,UP,26.6,4.2
2020-07-07,UP,27.9,9.1
2020-07-08,UP,29.7,3.7
2020-07-09,UP,30.8,5.0
