date,spend_agency_jump__prospecting__adset_tt_broad,spend_agency_jump__prospecting__adset_tt_custom,spend_agency_jump__prospecting__adset_tt_int,spend_agency_jump__prospecting__adset_tt_interest,spend_agency_jump__prospecting__adset_tt_interests,spend_agency_jump__prospecting__adset_tt_lal,spend_agency_jump__prospecting__adset_tt_other,spend_agency_jump__retargeting__adset_tt_atc,spend_agency_jump__retargeting__adset_tt_custom,spend_agency_jump__retargeting__adset_tt_other,spend_agency_non_jump__prospecting__adset_tt_other,spend_agency_non_jump__retargeting__adset_tt_other,spend_other,impressions_agency_jump__prospecting__adset_tt_broad,impressions_agency_jump__prospecting__adset_tt_custom,impressions_agency_jump__prospecting__adset_tt_int,impressions_agency_jump__prospecting__adset_tt_interest,impressions_agency_jump__prospecting__adset_tt_interests,impressions_agency_jump__prospecting__adset_tt_lal,impressions_agency_jump__prospecting__adset_tt_other,impressions_agency_jump__retargeting__adset_tt_atc,impressions_agency_jump__retargeting__adset_tt_custom,impressions_agency_jump__retargeting__adset_tt_other,impressions_agency_non_jump__prospecting__adset_tt_other,impressions_agency_non_jump__retargeting__adset_tt_other,impressions_other,aws_purchases,aws_revenue
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81168.38,4377.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523053.0,75520.0,0.0,510.0,94609.40000000001
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80479.63,3965.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382717.0,64520.0,0.0,455.0,85645.97
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51910.46,5639.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968570.0,90199.0,0.0,325.0,61198.46
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46716.2,7110.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030415.0,120002.0,0.0,325.0,57204.48
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42969.659999999996,5856.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014249.0,102427.0,0.0,283.0,54532.409999999996
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49944.05,5491.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071935.0,91971.0,0.0,278.0,55705.38
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56858.520000000004,5952.650000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344929.0,96241.0,0.0,346.0,65937.54000000001
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53904.26,6205.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176285.0,96025.0,0.0,358.0,66169.56
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70501.2,5339.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431459.0,84739.0,0.0,425.0,81226.52
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50434.71,3586.9500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181801.0,71794.0,0.0,328.0,62280.21
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49112.41,2879.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272546.0,59643.0,0.0,316.0,59076.43
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53233.04,3108.1899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259084.0,65633.0,0.0,331.0,59183.33
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73940.43000000001,4345.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543929.0,95295.0,0.0,460.0,89085.8
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73648.44,5090.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335993.0,102727.0,0.0,389.0,71836.78
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,66514.92
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,76012.84
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,68643.28
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,67533.9
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916.67,2203.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448658.0,48334.0,0.0,404.0,72541.77
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73972.52,8326.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575431.0,167222.0,0.0,434.0,78046.71
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75804.45,8544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656039.0,175503.0,0.0,476.0,87696.1
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79810.7,6905.0599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739561.0,136020.0,0.0,492.0,97029.98
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76368.83,7234.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769936.0,173610.0,0.0,400.0,76742.09999999999
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53226.44,6699.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383254.0,172911.0,0.0,323.0,57683.57
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64023.73,6470.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680849.0,155342.0,0.0,380.0,70179.12
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74627.52,6547.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585208.0,151006.0,0.0,445.0,82223.81
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74522.7,6737.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472010.0,135430.0,0.0,471.0,83444.45
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69467.44,6675.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406893.0,121086.0,0.0,468.0,81479.13
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70236.95,7062.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493312.0,123692.0,0.0,516.0,91523.66
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63008.2,6594.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519821.0,125642.0,0.0,537.0,95038.28
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,75897.41
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54955.17,7040.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331178.0,136077.0,0.0,385.0,69179.54
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55609.93,7555.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345378.0,150517.0,0.0,390.0,68308.23
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52064.13,9161.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260216.0,171550.0,0.0,345.0,63588.01
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,622.49,0.0,0.0,0.0,51459.34,10006.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12207.0,0.0,0.0,0.0,1307725.0,186483.0,0.0,330.0,57333.58
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1436.84,0.0,0.0,0.0,64438.65,10722.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25729.0,0.0,0.0,0.0,1611598.0,190868.0,0.0,476.0,82538.03
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1457.6499999999999,0.0,0.0,0.0,53314.82,11479.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24584.0,0.0,0.0,0.0,1336678.0,213254.0,0.0,399.0,70219.99
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1428.45,0.0,0.0,0.0,36360.23,11953.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27999.0,0.0,0.0,0.0,907002.0,231634.0,0.0,246.0,43837.17
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1425.8100000000002,0.0,0.0,0.0,35394.44,10824.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28676.0,0.0,0.0,0.0,906465.0,228867.0,0.0,265.0,43530.68
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,975.61,0.0,0.0,0.0,44093.22,9653.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19503.0,0.0,0.0,0.0,1051174.0,192483.0,0.0,293.0,51557.23
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42353.26,3873.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943804.0,66340.0,0.0,354.0,62798.14
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1636.53,0.0,0.0,0.0,38510.82,10136.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30807.0,0.0,0.0,0.0,807428.0,164308.0,0.0,325.0,59749.18
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,3159.6,0.0,0.0,0.0,36279.92,11810.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63039.0,0.0,0.0,0.0,768300.0,201253.0,0.0,333.0,61481.43
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,3689.86,0.0,0.0,0.0,48788.2,13683.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67447.0,0.0,0.0,0.0,1157624.0,244993.0,0.0,390.0,70694.07
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,2694.85,0.0,0.0,0.0,57681.04,12656.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44789.0,0.0,0.0,0.0,1417295.0,237809.0,0.0,437.0,80837.29
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1900.29,0.0,0.0,0.0,69681.53,13422.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34147.0,0.0,0.0,0.0,1917708.0,303837.0,0.0,410.0,71915.57
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,459.46999999999997,0.0,0.0,0.0,71849.08,14539.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607.0,0.0,0.0,0.0,1766544.0,292328.0,0.0,367.0,64334.979999999996
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,843.09,0.0,0.0,0.0,79459.22,15107.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10228.0,0.0,0.0,0.0,1871060.0,270994.0,0.0,418.0,77650.1
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,249.75000000000003,0.0,0.0,0.0,79267.35,13249.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8955.0,0.0,0.0,0.0,1880805.0,241001.0,0.0,368.0,67298.64
2021-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1604.8899999999999,0.0,0.0,0.0,79968.97,14151.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31167.0,0.0,0.0,0.0,1962919.0,253936.0,0.0,393.0,73668.01
2021-06-06,0.0,0.0,0.0,0.0,0.0,0.0,734.42,0.0,0.0,0.0,23042.19,7971.5199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27045.0,0.0,0.0,0.0,509797.0,163927.0,0.0,471.0,95142.1
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,753.68,0.0,0.0,0.0,63969.29,13729.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28022.0,0.0,0.0,0.0,1626005.0,281729.0,0.0,306.0,56558.17
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,955.18,0.0,0.0,0.0,58017.04,11414.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28785.0,0.0,0.0,0.0,1421669.0,220639.0,0.0,334.0,57823.34
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1237.52,0.0,0.0,0.0,38383.53,8577.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41840.0,0.0,0.0,0.0,888481.0,151628.0,0.0,226.0,40231.63
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1210.04,0.0,0.0,0.0,21175.52,5853.9400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27968.0,0.0,0.0,0.0,494086.0,103420.0,0.0,170.0,31790.48
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1288.21,0.0,0.0,0.0,33873.46,5958.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25141.0,0.0,0.0,0.0,584289.0,94345.0,0.0,177.0,32269.25
2021-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1297.99,0.0,0.0,0.0,30459.96,3999.7900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27153.0,0.0,0.0,0.0,465592.0,58811.0,0.0,125.0,22521.829999999998
2021-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1205.82,0.0,0.0,0.0,2946.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28561.0,0.0,0.0,0.0,40411.0,0.0,0.0,138.0,25792.06
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1422.8500000000001,0.0,0.0,0.0,33211.49,4695.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41365.0,0.0,0.0,0.0,839312.0,55579.0,0.0,207.0,37017.65
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1228.45,0.0,0.0,0.0,41611.42,4075.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27444.0,0.0,0.0,0.0,1020270.0,43487.0,0.0,249.0,46680.78
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1651.24,0.0,0.0,0.0,39204.67,2747.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35166.0,0.0,0.0,0.0,949776.0,27911.0,0.0,246.0,43381.590000000004
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,2176.85,0.0,0.0,0.0,50353.78,2831.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51378.0,0.0,0.0,0.0,1168228.0,27708.0,0.0,267.0,46295.57
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1032.6200000000001,0.0,0.0,0.0,51023.03,2672.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21607.0,0.0,0.0,0.0,1057308.0,25008.0,0.0,267.0,47002.16
2021-06-19,0.0,0.0,0.0,0.0,0.0,0.0,757.22,0.0,0.0,0.0,47551.65,2161.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18377.0,0.0,0.0,0.0,1051289.0,20799.0,0.0,323.0,59050.5
2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1305.27,0.0,0.0,0.0,58102.41,2854.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29578.0,0.0,0.0,0.0,1259209.0,28023.0,0.0,344.0,63989.520000000004
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,626.69,0.0,0.0,0.0,49799.89,2896.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12334.0,0.0,0.0,0.0,1108509.0,27154.0,0.0,309.0,54429.86
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1432.6,0.0,0.0,0.0,56884.17,2586.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30894.0,0.0,0.0,0.0,1238909.0,23722.0,0.0,424.0,72658.78
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1627.84,0.0,0.0,0.0,10741.89,1451.4299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31627.0,0.0,0.0,0.0,208801.0,11816.0,0.0,411.0,70807.42
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,76032.91
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,77266.33
2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,94657.83
2021-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1019.44,0.0,0.0,0.0,67487.64,1910.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17287.0,0.0,0.0,0.0,1593174.0,17833.0,0.0,527.0,85405.63
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,913.57,0.0,0.0,0.0,58794.28,2022.0700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20866.0,0.0,0.0,0.0,1590036.0,20575.0,0.0,389.0,64579.94
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,5106.0599999999995,0.0,0.0,0.0,53388.01,2160.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125819.0,0.0,0.0,0.0,1411882.0,21132.0,0.0,400.0,66924.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,6573.62,0.0,0.0,0.0,58790.5,2172.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147268.0,0.0,0.0,0.0,1647918.0,21295.0,0.0,416.0,70238.12000000001
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,12635.380000000001,0.0,0.0,0.0,59717.1,1974.8100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287382.0,0.0,0.0,0.0,1912427.0,20195.0,0.0,491.0,86251.49
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,19419.64,0.0,0.0,0.0,70028.37000000001,2023.0100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369189.0,0.0,0.0,0.0,2180030.0,19532.0,0.0,560.0,96230.94
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,17901.22,0.0,0.0,0.0,77165.0,1824.8700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319163.0,0.0,0.0,0.0,2113983.0,16152.0,0.0,644.0,114368.88
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,12023.92,0.0,0.0,0.0,71288.21,957.8199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213734.0,0.0,0.0,0.0,1939015.0,10846.0,0.0,511.0,89819.33
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,7461.87,0.0,0.0,0.0,65720.44,1150.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171186.0,0.0,0.0,0.0,2158051.0,13965.0,0.0,519.0,91787.38
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,17400.15,0.0,0.0,0.0,59349.71,2160.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455761.0,0.0,0.0,0.0,1954018.0,21664.0,0.0,431.0,71085.96
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,18725.91,0.0,0.0,0.0,59318.7,1688.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414165.0,0.0,0.0,0.0,1789062.0,16542.0,0.0,461.0,78639.38
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,19152.71,0.0,0.0,0.0,70279.63,941.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403371.0,0.0,0.0,0.0,1934045.0,11857.0,0.0,501.0,90271.4
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,15790.77,0.0,0.0,0.0,3884.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336403.0,0.0,0.0,0.0,98076.0,0.0,0.0,453.0,78759.5
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,12776.34,0.0,0.0,0.0,71526.9,1489.8500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262787.0,0.0,0.0,0.0,1911190.0,15558.0,0.0,478.0,83873.23
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,110957.62
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,60581.520000000004
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,63570.29
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,10869.88,0.0,0.0,0.0,40411.44,1366.0600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262582.0,0.0,0.0,0.0,1211536.0,18164.0,0.0,293.0,51730.490000000005
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,17941.03,0.0,0.0,0.0,56561.14,1631.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430072.0,0.0,0.0,0.0,1626324.0,19451.0,0.0,341.0,61445.88
2021-07-16,0.0,0.0,0.0,0.0,0.0,0.0,17514.64,0.0,0.0,0.0,52610.23,1328.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336459.0,0.0,0.0,0.0,1385574.0,15208.0,0.0,381.0,66614.25
2021-07-17,0.0,0.0,0.0,0.0,0.0,0.0,12141.85,0.0,0.0,0.0,54466.21,1369.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205348.0,0.0,0.0,0.0,1678909.0,14552.0,0.0,461.0,79042.9
2021-07-18,0.0,0.0,0.0,0.0,0.0,0.0,10852.95,0.0,0.0,0.0,67782.38,999.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261699.0,0.0,0.0,0.0,2666445.0,12476.0,0.0,578.0,101423.72
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,7673.1900000000005,0.0,0.0,0.0,46759.76,911.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227543.0,0.0,0.0,0.0,2284286.0,13714.0,0.0,333.0,59411.590000000004
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,13011.46,0.0,0.0,0.0,47623.1,1030.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404256.0,0.0,0.0,0.0,2759951.0,14793.0,0.0,384.0,67117.84
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,12271.57,0.0,0.0,0.0,48513.73,976.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341179.0,0.0,0.0,0.0,2613449.0,15194.0,0.0,358.0,60653.32
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,12447.13,0.0,0.0,0.0,44889.9,991.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330367.0,0.0,0.0,0.0,2339912.0,15141.0,0.0,298.0,54701.1
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,12137.14,0.0,0.0,0.0,43661.11,1009.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371489.0,0.0,0.0,0.0,2303250.0,15664.0,0.0,324.0,58341.89
2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,13761.65,0.0,0.0,0.0,55920.42,1081.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403084.0,0.0,0.0,0.0,2939895.0,16879.0,0.0,457.0,83863.72
2021-07-25,0.0,0.0,0.0,0.0,0.0,0.0,16208.69,0.0,0.0,0.0,61609.67,975.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429067.0,0.0,0.0,0.0,2905140.0,16089.0,0.0,469.0,83966.54
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,12738.93,0.0,0.0,0.0,42385.58,961.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319758.0,0.0,0.0,0.0,1902279.0,16784.0,0.0,319.0,56840.42
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,10804.6,0.0,0.0,0.0,41572.79,968.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270420.0,0.0,0.0,0.0,1702480.0,16856.0,0.0,301.0,56368.4
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,43351.12
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,18209.85,0.0,0.0,0.0,30407.23,1261.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400164.0,0.0,0.0,0.0,913250.0,19613.0,0.0,269.0,49068.880000000005
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,20677.61,0.0,0.0,0.0,36991.64,1894.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472003.0,0.0,0.0,0.0,1051096.0,24164.0,0.0,322.0,55152.18
